type,title,location,bedroom,bathroom,size_sqm,price,type_encoded,location_complexity,location_encoded,room_density,bed_bath_ratio,size_category
Apartment,للبيع شقة فى التجمع الخامس استلام فورى متشطبة بالتكيفات ,"Fifth Square, North Investors Area, New Cairo City, Cairo",3.0,2,167.0,1400000.0,3,4,347,0.017964071856287425,1.0,2
Apartment,لعشاق الفخامة شقة للبيع ب كمبوند غرب الجولف تشطيبات فندقية,"Taj City, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,2,157.0,2975000.0,3,5,731,0.01910828025477707,1.0,2
Apartment,فيلا لهواة الفخامة لم و لن تتكرر نهائيا بمدينتى ,"West Golf, El Katameya Compounds, El Katameya, New Cairo City, Cairo",3.0,3,240.0,5200000.0,3,5,784,0.0125,0.75,3
Villa,استلم شقتك جاهزة على الفرش من الشركة المالكة مباشر,"Madinaty, Cairo",5.0,5,405.0,30000000.0,8,2,467,0.012345679012345678,0.8333333333333334,4
Apartment,شقة تشطيب الترا لوكس بكمبوند جاليريا بسعر مميز جدا,"Al Batal Mohamed Abdel Atti Atteya St., Al Narges 5, Al Narges, New Cairo City, Cairo",3.0,3,210.0,2900000.0,3,5,89,0.014285714285714285,0.75,3
Apartment,لهواة التمييز مدينتي شقة 160م الترا سوبر لوكس ,"Galleria Moon Valley, South Investors Area, New Cairo City, Cairo",3.0,3,194.0,3400000.0,3,4,355,0.015463917525773196,0.75,2
Apartment,فيلا للبيع استلام فوري بالتقسيط في التجمع الخامس,"Madinaty, Cairo",3.0,2,160.0,2650000.0,3,2,467,0.01875,1.0,2
Townhouse,شقة 173 متر بكمبوند The Loft العاصمه مبنى بالكامل.,"Sarai, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",3.0,3,150.0,3189999.0,6,4,632,0.02,0.75,2
Apartment,فيلا للبيع فى مدينتى تشطيبات خاصه 4 غرف بالمطبخ   ,"The Loft, New Capital Compounds, New Capital City, Cairo",3.0,2,173.0,2697000.0,3,4,749,0.017341040462427744,1.0,2
Villa,شقة للبيع الاندلس على بعد خطوات من التسعين الجنوبي,"Madinaty, Cairo",4.0,5,660.0,11700000.0,8,2,467,0.006060606060606061,0.6666666666666666,4
Apartment,مدينتي فيلا نموذج القصور للبيع وايد جاردن فيو,"Al Andalus Buildings, Al Andalus District, New Cairo City, Cairo",3.0,2,165.0,1300000.0,3,4,82,0.01818181818181818,1.0,2
Villa,شقة للبيع استلام فورى كاملة التشطيب فى التجمع الخامس فى فيفث سكوير المراسم ,"Madinaty, Cairo",4.0,7,630.0,20000000.0,8,2,467,0.006349206349206349,0.5,4
Apartment,عاين شقتك اول استلام في العاصمه الاداريه الجديده ,"Fifth Square, North Investors Area, New Cairo City, Cairo",4.0,2,195.0,1500000.0,3,4,347,0.020512820512820513,1.3333333333333333,2
Villa,شقة للبيع 137م بالتقسيط فيو مفتوح بأرقى كمبوند ,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,3,372.0,13000000.0,8,5,396,0.010752688172043012,1.0,4
Apartment,بالسعر القديم بكمبوند رافكو العاصمة شقة ١٩٣م,"R7, New Capital City, Cairo",3.0,3,212.0,2221549.0,3,3,599,0.014150943396226415,0.75,3
Apartment,امتلك شقة بحديقه موقع مميز جدا في ستون ريزيدنس,"Baron School Street, Al Hadaba Al Wosta, Mokattam, Cairo",3.0,2,137.0,1100000.0,3,4,230,0.021897810218978103,1.0,2
Apartment,3 غرف I روف مميز I مدفوع جدية تصالح  I سعر لقطه,"il Mondo, New Capital Compounds, New Capital City, Cairo",3.0,3,193.0,1491000.0,3,4,801,0.015544041450777202,0.75,2
Apartment,امتلك بمقدم10% بماونتن فيو والباقي عل 9 سنوات,"Stone Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,2,200.0,3080000.0,3,5,663,0.015,1.0,2
Apartment,للبيع ب مدينتي شقه مميزه 116م ف اجدد المراحل b10,"Doctor Ali Mosharafa St., Al Narges 6, Al Narges, New Cairo City, Cairo",2.0,3,160.0,1550000.0,3,5,275,0.0125,0.5,2
Apartment,استلم فورى ب 10% فقط ف قلب التجمع الخامس,"Mountain View 1, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,2,165.0,2799998.0,3,5,529,0.01818181818181818,1.0,2
Apartment,3 غرف I تشطيب الترا سوبر لوكس I موقع متميز ,"Madinaty, Cairo",3.0,2,116.0,2250000.0,3,2,467,0.02586206896551724,1.0,2
Apartment,شقة ارضى بحديقة خاصة فورى 3 غرف متشطبة  فى الشروق ,"2nd Neighborhood, 8th Area, Shorouk City, Cairo",3.0,2,150.0,1200000.0,3,4,16,0.02,1.0,2
Villa,فيلا بحري بمدينتي715م بفيو حديقة للبيع تقسيط,"Madinaty, Cairo",3.0,3,715.0,6975000.0,8,2,467,0.004195804195804196,0.75,4
Hotel Apartment,خليك شريك وقسط لحد الاستلام  استثمر في فندق عالمي ,"D-Square, Downtown Area, New Capital City, Cairo",1.0,1,60.0,,4,4,264,0.016666666666666666,0.5,1
Apartment,لقطه للبيع لعشاق الارضي بجاردن بسعر خيالي ,"Madinaty, Cairo",3.0,3,320.0,4500000.0,3,2,467,0.009375,0.75,4
Villa,القاهره الجديده مدينتي,"Madinaty, Cairo",3.0,3,475.0,5800000.0,8,2,467,0.00631578947368421,0.75,4
Apartment,شقة 175م على طريق السويس قسط 10000ج على 48 شهر,"6th Area East, Shorouk City, Cairo",3.0,2,175.0,1067500.0,3,3,31,0.017142857142857144,1.0,2
Villa,لعشاق الهدوة واسترخاءة الاعلان ده علشانكوا فيلا للبيع في مدينتي تحفة جداااااا,"Madinaty, Cairo",3.0,3,256.0,7000000.0,8,2,467,0.01171875,0.75,3
Apartment,شقة للبيع بمدينتى200م على أكبر وايد جاردن بتسهيلات,"Madinaty, Cairo",4.0,3,200.0,3750000.0,3,2,467,0.02,1.0,2
Apartment,شقة بالحي الاول ارضي مدخل خاص وجاردن سعرمميزجدا ,"Street 33, District 1, The 5th Settlement, New Cairo City, Cairo",2.0,1,105.0,1750000.0,3,5,697,0.01904761904761905,1.0,2
Apartment, احجز شقة احلامك فى قلب التجمع الخامس استلام فوري,"Stone Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,140.0,2210000.0,3,5,663,0.02142857142857143,0.75,2
iVilla,اى فيلا رووف متشطبة بالأجهزة ماونتين فيو هايد بارك,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,300.0,6500000.0,6,5,534,0.01,0.75,3
Apartment,استلم فوري بمقدم390.000 وقسط على 6 سنوات ,"District 5, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,160.0,3900000.0,3,5,272,0.01875,0.75,2
Townhouse,شقه للبيع لقطه في النرجس عمارات 220 متر تشطيب حديث,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,3,290.0,1000000.0,6,5,535,0.013793103448275862,1.0,3
Apartment,للبيع ب مدينتي 116م بجوار الخدمات مباشره ب B10    ,"El Narges Buildings, Al Narges, New Cairo City, Cairo",3.0,3,220.0,2400000.0,3,4,315,0.013636363636363636,0.75,3
Apartment,فيلا للبيع في patio5 استلام فوري باقل من سعر السوق,"Madinaty, Cairo",3.0,2,115.0,2250000.0,3,2,467,0.02608695652173913,1.0,2
Twin House,امتلك شقتك بمقدم250الف بماونتن فيووالباقي عل9سنوات,"Al Patio 5 East, El Patio, El Shorouk Compounds, Shorouk City, Cairo",4.0,4,286.0,5200000.0,5,5,149,0.013986013986013986,0.8,3
Apartment,شقه للبيع بمدينتى 255 م بسعر لقطه ,"Mountain View 1, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2.0,2,115.0,1950000.0,3,5,529,0.017391304347826087,0.6666666666666666,2
Apartment,فيلا للبيع بمدينتي بمساحة 304م منفصله بفيو جاردن  ,"Madinaty, Cairo",4.0,4,255.0,3500000.0,3,2,467,0.01568627450980392,0.8,3
Villa,شقة للبيع الترا لوكس بفيلات الياسمين 8 فيو جاردن,"Madinaty, Cairo",4.0,4,304.0,6600000.0,8,2,467,0.013157894736842105,0.8,4
Apartment,للبيع فيلا 730م في النرجس متشطبه الترا سوبر لوكس,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,163.0,3295000.0,3,5,535,0.018404907975460124,0.75,2
Apartment,لهواة التميز فيلا 455م للبيع كااش بالرحاب        ,"El Yasmeen 8, El Yasmeen, New Cairo City, Cairo",3.0,3,207.0,3200000.0,3,4,329,0.014492753623188406,0.75,3
Apartment,شقة للبيع بحديقة بمدينة الرحاب,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,2,165.0,2815000.0,3,5,535,0.01818181818181818,1.0,2
Villa,Finished Villa Golf View in Reyna - Uptown Cairo..,"Reyna, Uptown Cairo, Mokattam, Cairo",7.0,7,,75000000.0,8,4,611,,0.875,
Apartment,Apartment 182 for sale in District 5 with 10% D.p ,"District 5, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,182.0,5650000.0,3,5,272,0.016483516483516484,0.75,2
Apartment,Your apartment is fully finished + ACs + garden  ,"Fifth Square, North Investors Area, New Cairo City, Cairo",2.0,2,100.0,2645000.0,3,4,347,0.02,0.6666666666666666,1
iVilla,i-villa garden Corner for sale with installment ,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,287.0,2700000.0,6,5,534,0.010452961672473868,0.75,3
Townhouse,Townhouse with praivet pool rest over 8 years ,"La Verde, New Capital Compounds, New Capital City, Cairo",4.0,4,284.0,6850000.0,6,4,444,0.014084507042253521,0.8,3
Villa,3 Bedrooms|3 Bathrooms|Ready to move,"Swan Lake, The 1st Settlement, New Cairo City, Cairo",4.0,5,390.0,1190000.0,8,4,725,0.010256410256410256,0.6666666666666666,4
Apartment,Ultra lux apartment at Misr El Gideda for sale    ,"Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,204.0,5300000.0,3,5,449,0.014705882352941176,0.75,3
Apartment,A Prime Standlone Villa - Sale in Gardenia Springs,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,2,157.0,3195000.0,3,5,396,0.01910828025477707,1.0,2
Apartment,Luxurious Apartment with Best Price-Eastown Sodic ,"Al Horeya St., Almazah, Heliopolis - Masr El Gedida, Cairo",7.0,6,,11000000.0,3,4,108,,1.0,
Villa,Amazing Opportunity To Live and Invest In Eastown,"Gardenia Springs, Ext North Inves Area, New Cairo City, Cairo",4.0,5,840.0,10500000.0,8,4,363,0.004761904761904762,0.6666666666666666,4
Apartment,"Apartment for sale in Zamalek,directly on the Nile","Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,188.0,3450000.0,3,5,291,0.015957446808510637,0.75,2
Apartment,ready to move apartment palm hills 0% down payment,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,187.0,3900000.0,3,5,291,0.016042780748663103,0.75,2
Apartment,Penthouse  3/4 finished in Mountain View Hyde Park,"Abou Al Feda St., Zamalek, Cairo",3.0,3,180.0,7500000.0,3,3,56,0.016666666666666666,0.75,2
Apartment,"Penthouse+roof,4bedroom, fully finished+acs. ","Capital Gardens   Palm Hills, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",3.0,2,182.0,2100000.0,3,4,244,0.016483516483516484,1.0,2
Penthouse,fully finished apartment in boulevard mivida sale.,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2.0,2,166.0,3400000.0,7,5,534,0.012048192771084338,0.6666666666666666,2
Penthouse,Standalone Villa for Sale L Hayah Residence 50% DP,"Fifth Square, North Investors Area, New Cairo City, Cairo",4.0,3,187.0,3500000.0,7,4,347,0.0213903743315508,1.0,2
Apartment,UNDER MARKET PRICE 173m BHRY apartment The Square ,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,4,208.0,8528000.0,3,5,488,0.019230769230769232,0.8,3
Villa, For Sale Twin house in Le Ros Ultra Super Luxe,"Al Hayah Residence, 3rd District West, Shorouk City, Cairo",8.0,8,,24999998.0,8,4,102,,0.8888888888888888,
Apartment,Standalone roof For Sale In EL Koronfol Heights,"Taj City, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,145.0,4873964.0,3,5,731,0.020689655172413793,0.75,2
Apartment,fully finished apartment 72m palm hills new cairo ,"The Square, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,173.0,1850000.0,3,5,754,0.017341040462427744,0.75,2
Twin House,Standalone PalmHills Katameya PK1 1000M FOR SALE..,"Les Rois, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",6.0,7,525.0,13500000.0,5,5,457,0.011428571428571429,0.75,4
Villa,Apartment for sale in Fifth Square Compound,"El Koronfel, The 5th Settlement, New Cairo City, Cairo",6.0,7,645.0,4000000.0,8,4,307,0.009302325581395349,0.75,4
Twin House,Twin house for sale in Villette Sodic new cairo,"Villette, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5.0,6,425.0,14000000.0,5,5,776,0.011764705882352941,0.7142857142857143,4
Apartment,Ground apartment 169 m + garden 49 m,"JAYD Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2.0,1,169.0,2500000.0,3,5,416,0.011834319526627219,1.0,2
Penthouse,penthouse fully finished middle prime location ,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,2,166.0,3200000.0,7,5,534,0.018072289156626505,1.0,2
Apartment,Apartment with installments at Lake View Residence,"Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2.0,2,144.0,1442585.0,3,5,449,0.013888888888888888,0.6666666666666666,2
Villa,luxry villa for sale in la rose compound ,"Zizinia St., South Investors Area, New Cairo City, Cairo",5.0,6,800.0,35000000.0,8,4,798,0.00625,0.7142857142857143,4
iVilla,I Villa A Garden Middle In Mountain View Hyde Park,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,4,278.0,4400000.0,6,5,534,0.01079136690647482,0.6,3
Apartment, Ground Apartment Fully Finished145m+75m on a view,"Fifth Square, North Investors Area, New Cairo City, Cairo",3.0,2,145.0,3500000.0,3,4,347,0.020689655172413793,1.0,2
Apartment,Ground Apartment for sale at Fifth Square Newcairo,"Fifth Square, North Investors Area, New Cairo City, Cairo",3.0,3,195.0,4700000.0,3,4,347,0.015384615384615385,0.75,2
Villa,Villa in Mountain VIew Icity for sale -New Cairo ,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,4,403.0,17466000.0,8,5,535,0.009925558312655087,0.8,4
Villa,Villa Open View Levana 5 Bedrooms,"Levana, Uptown Cairo, Mokattam, Cairo",5.0,5,386.0,20000000.0,8,4,458,0.012953367875647668,0.8333333333333334,4
Villa,3 rooms| Finished|Garden|8 years install|Delivered,"Trio Villas, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,260.0,1051295.0,8,5,767,0.011538461538461539,0.75,3
Villa,Amazing Town House 260m Corner For Sale- Dyar Park,"Dyar Park, Ext North Inves Area, New Cairo City, Cairo",3.0,3,260.0,5800000.0,8,4,287,0.011538461538461539,0.75,3
Apartment,بنتهاوس لقطة استلام فوري في المراسم لسرعة البيع ,"Fifth Square, North Investors Area, New Cairo City, Cairo",2.0,2,282.0,1900000.0,3,4,347,0.0070921985815602835,0.6666666666666666,3
Duplex,Duplex penthouse In Sodic Eastown Prime Location ,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,3,314.0,6500000.0,5,5,291,0.012738853503184714,1.0,4
Townhouse, Delivery 2024-Townhouse -Creek Town,"Creek Town, The 1st Settlement, New Cairo City, Cairo",3.0,4,185.0,5500000.0,6,4,263,0.016216216216216217,0.6,2
Twin House,**Layan Sabour* twin house 286m for sale,"Layan Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5.0,4,430.0,7000000.0,5,5,452,0.011627906976744186,1.0,4
Penthouse,Apartment For Sale in Park View Prime Location,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,4,253.0,3876774.0,7,5,396,0.015810276679841896,0.8,3
Apartment,Villa for sale in Mountain View 2  View Lake,"Park View, North Investors Area, New Cairo City, Cairo",3.0,2,175.0,4200000.0,3,4,589,0.017142857142857144,1.0,2
Villa,Finish Apartment 122M For Sale N ASTER With 10% DP,"Mountain View 2, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5.0,5,850.0,24500000.0,8,5,530,0.0058823529411764705,0.8333333333333334,4
Apartment,apartment for sale 135m in new cairo ,"Aster Compound, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2.0,2,122.0,2600000.0,3,5,217,0.01639344262295082,0.6666666666666666,2
Apartment,Amazing villa for sale at katameya heights,"M Square Gardens, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2.0,3,135.0,3610000.0,3,5,461,0.014814814814814815,0.5,2
Villa,Apartment 150m inst over 7 years in Sarai ,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",8.0,8,650.0,40000000.0,8,5,427,0.012307692307692308,0.8888888888888888,4
Apartment,Duplex Super Lux finished for sale in Porto,"Al Maqsad, New Capital Compounds, New Capital City, Cairo",3.0,3,150.0,1900000.0,3,4,120,0.02,0.75,2
